Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,BAC,CVX,JNJ,JPM,MSFT,NEE,NEM,PG,SH,SPY,TGT,TSLA,WMT,XOM,AAPL,AMZN,BAC,CVX,JNJ,JPM,MSFT,NEE,NEM,PG,SH,SPY,TGT,TSLA,WMT,XOM,AAPL,AMZN,BAC,CVX,JNJ,JPM,MSFT,NEE,NEM,PG,SH,SPY,TGT,TSLA,WMT,XOM,AAPL,AMZN,BAC,CVX,JNJ,JPM,MSFT,NEE,NEM,PG,SH,SPY,TGT,TSLA,WMT,XOM,AAPL,AMZN,BAC,CVX,JNJ,JPM,MSFT,NEE,NEM,PG,SH,SPY,TGT,TSLA,WMT,XOM,AAPL,AMZN,BAC,CVX,JNJ,JPM,MSFT,NEE,NEM,PG,SH,SPY,TGT,TSLA,WMT,XOM
2023-07-10,187.6136474609375,127.12999725341797,27.831558227539062,149.02951049804688,154.6680450439453,141.58871459960938,329.25433349609375,69.55052947998047,41.18131637573242,145.14041137695312,13.209432601928711,433.59515380859375,127.45333099365234,269.6099853515625,50.90326690673828,101.12895202636719,188.61000061035156,127.12999725341797,28.65999984741211,155.25,159.50999450683594,145.14999389648438,331.8299865722656,71.70999908447266,42.61000061035156,148.86000061035156,14.010000228881836,439.6600036621094,131.74000549316406,269.6099853515625,51.62666702270508,104.69000244140625,189.99000549316406,129.27999877929688,28.850000381469727,155.7899932861328,160.3000030517578,145.99000549316406,335.2300109863281,72.48999786376953,42.84000015258789,150.32000732421875,14.09000015258789,439.8399963378906,131.86000061035156,277.5199890136719,51.83333206176758,104.75,187.0399932861328,125.91999816894531,28.469999313354492,153.9199981689453,159.0,144.5,327.5899963378906,71.0999984741211,41.849998474121094,148.74000549316406,14.010000228881836,437.5899963378906,130.27999877929688,265.1000061035156,51.439998626708984,102.75,189.25999450683594,129.07000732421875,28.59000015258789,153.92999267578125,159.42999267578125,144.5,334.6000061035156,71.80000305175781,41.880001068115234,148.94000244140625,14.0600004196167,438.17999267578125,130.27999877929688,276.4700012207031,51.52000045776367,102.97000122070312,59922200,61889300,36086000,5167900,5739200,9100100,32791400,7704700,6998700,5529200,16063800,62443500,3831300,119425400,12967800,14877600
2023-07-11,187.08642578125,128.77999877929688,28.181154251098633,151.7845001220703,153.8147735595703,143.8030242919922,329.889404296875,70.01608276367188,41.857845306396484,144.37989807128906,13.134003639221191,436.35650634765625,129.04966735839844,269.7900085449219,50.82767105102539,102.36540985107422,188.0800018310547,128.77999877929688,29.020000457763672,158.1199951171875,158.6300048828125,147.4199981689453,332.4700012207031,72.19000244140625,43.310001373291016,148.0800018310547,13.930000305175781,442.4599914550781,133.38999938964844,269.7900085449219,51.54999923706055,105.97000122070312,189.3000030517578,129.77000427246094,29.079999923706055,158.41000366210938,160.3000030517578,147.82000732421875,332.8599853515625,72.2300033569336,43.34000015258789,149.0500030517578,14.029999732971191,442.9700012207031,134.3000030517578,270.8999938964844,51.836666107177734,106.16000366210938,186.60000610351562,127.3499984741211,28.420000076293945,155.66000366210938,157.60000610351562,145.7100067138672,327.0,70.8499984741211,42.650001525878906,146.9600067138672,13.920000076293945,439.44000244140625,131.3699951171875,266.3699951171875,51.28666687011719,104.80999755859375,189.16000366210938,127.75,28.65999984741211,156.0,159.1300048828125,146.33999633789062,331.05999755859375,71.63999938964844,42.650001525878906,148.72999572753906,13.989999771118164,440.45001220703125,132.0399932861328,268.6499938964844,51.59000015258789,105.26000213623047,46638100,49951500,40978700,5061500,6607000,11265600,26698200,6623400,6800600,5150300,10599800,64463800,4094900,91972400,11460900,12581100
2023-07-12,188.7675018310547,130.8000030517578,28.51132583618164,153.24359130859375,153.28146362304688,144.51512145996094,334.58270263671875,71.25751495361328,43.69413375854492,145.1306610107422,13.039718627929688,439.8674011230469,128.58526611328125,271.989990234375,50.95585250854492,102.86772155761719,189.77000427246094,130.8000030517578,29.360000610351562,159.63999938964844,158.0800018310547,148.14999389648438,337.20001220703125,73.47000122070312,45.209999084472656,148.85000610351562,13.829999923706055,446.0199890136719,132.91000366210938,271.989990234375,51.68000030517578,106.48999786376953,191.6999969482422,131.25999450683594,29.889999389648438,160.33999633789062,158.94000244140625,149.8699951171875,341.6499938964844,73.56999969482422,45.36000061035156,149.39999389648438,13.859999656677246,447.4800109863281,135.41000366210938,276.5199890136719,51.96333312988281,107.6500015258789,188.47000122070312,128.8300018310547,29.270000457763672,158.3300018310547,157.8800048828125,147.0,335.6700134277344,72.19000244140625,43.97999954223633,147.63999938964844,13.779999732971191,444.9100036621094,132.83999633789062,271.4599914550781,51.606666564941406,106.12999725341797,189.67999267578125,130.30999755859375,29.510000228881836,159.22000122070312,158.94000244140625,147.4499969482422,336.6000061035156,72.54000091552734,44.029998779296875,148.02999877929688,13.800000190734863,446.3900146484375,134.85000610351562,276.3299865722656,51.77000045776367,107.0,60750200,54022800,41855500,6464000,6940400,11323200,29995300,9710500,10074400,6764600,18660400,91924500,3758300,95672100,16509900,13238200
2023-07-13,189.53343200683594,134.3000030517578,28.812366485595703,151.19894409179688,153.9893035888672,145.2174530029297,340.00030517578125,71.49029541015625,43.9454231262207,145.2281494140625,12.936003684997559,443.3585510253906,128.4982147216797,277.8999938964844,50.65677261352539,100.98405456542969,190.5399932861328,134.3000030517578,29.670000076293945,157.50999450683594,158.80999755859375,148.8699951171875,342.6600036621094,73.70999908447266,45.470001220703125,148.9499969482422,13.720000267028809,449.55999755859375,132.82000732421875,277.8999938964844,51.37666702270508,104.54000091552734,191.19000244140625,134.6699981689453,29.8700008392334,160.60000610351562,159.1300048828125,149.3699951171875,343.739990234375,73.93000030517578,45.70000076293945,149.52000427246094,13.789999961853027,450.3800048828125,134.3000030517578,279.45001220703125,51.866668701171875,106.2300033569336,189.77999877929688,132.7100067138672,29.40999984741211,156.57000732421875,157.41000366210938,147.75,339.0199890136719,73.37999725341797,45.06999969482422,148.1999969482422,13.699999809265137,447.45001220703125,132.69000244140625,270.6000061035156,51.22999954223633,103.31999969482422,190.5,134.0399932861328,29.520000457763672,159.83999633789062,158.0,148.6999969482422,339.55999755859375,73.5199966430664,45.33000183105469,149.0,13.770000457763672,447.8999938964844,133.3699951171875,274.5899963378906,51.810001373291016,105.97000122070312,41342300,61170900,39589000,8143900,6401700,11234900,20567200,6058600,8086800,5561400,12293900,72425200,3077400,112681500,11859600,26826800
2023-07-14,189.68263244628906,134.67999267578125,28.268552780151367,147.42642211914062,155.01712036132812,146.09539794921875,342.56024169921875,70.99565124511719,43.47184753417969,146.3006591796875,12.954861640930176,443.0823974609375,126.6600112915039,281.3800048828125,50.830963134765625,97.50650787353516,190.69000244140625,134.67999267578125,29.110000610351562,153.5800018310547,159.8699951171875,149.77000427246094,345.239990234375,73.19999694824219,44.97999954223633,150.0500030517578,13.739999771118164,449.2799987792969,130.9199981689453,281.3800048828125,51.5533332824707,100.94000244140625,191.17999267578125,136.64999389648438,30.100000381469727,157.02000427246094,160.22999572753906,152.88999938964844,351.42999267578125,73.75,45.91999816894531,150.6300048828125,13.760000228881836,451.3599853515625,132.67999267578125,285.29998779296875,51.55666732788086,104.05000305175781,189.6300048828125,134.05999755859375,29.049999237060547,153.3000030517578,158.97999572753906,148.41000366210938,344.30999755859375,72.79000091552734,44.95000076293945,148.72999572753906,13.670000076293945,448.489990234375,130.66000366210938,276.30999755859375,51.19333267211914,100.52999877929688,190.22999572753906,134.05999755859375,30.0,157.00999450683594,159.17999267578125,151.5500030517578,347.5899963378906,73.4800033569336,45.470001220703125,149.27000427246094,13.710000038146973,450.4800109863281,132.08999633789062,277.010009765625,51.37333297729492,104.05000305175781,41573900,54388100,58660500,7051300,5361700,27011600,28302200,6463500,5124300,6128500,14295000,69761800,4119500,119771100,10427400,28165400
2023-07-17,192.9652099609375,133.55999755859375,28.550168991088867,147.29202270507812,154.2414093017578,149.6168212890625,343.0464782714844,70.47191619873047,43.12391662597656,145.2671661376953,12.917145729064941,444.62091064453125,125.77963256835938,290.3800048828125,50.893409729003906,97.93153381347656,193.99000549316406,133.55999755859375,29.399999618530273,153.44000244140625,159.07000732421875,153.3800048828125,345.7300109863281,72.66000366210938,44.619998931884766,148.99000549316406,13.699999809265137,450.8399963378906,130.00999450683594,290.3800048828125,51.616668701171875,101.37999725341797,194.32000732421875,135.6199951171875,29.559999465942383,154.13999938964844,159.8699951171875,153.75,346.989990234375,73.41999816894531,45.029998779296875,150.16000366210938,13.75,451.92999267578125,130.8300018310547,292.2300109863281,51.65999984741211,101.66999816894531,191.80999755859375,133.2100067138672,29.1200008392334,152.63999938964844,158.14999389648438,150.35000610351562,342.20001220703125,72.44999694824219,44.349998474121094,148.97000122070312,13.65999984741211,449.0799865722656,128.5500030517578,283.57000732421875,51.27333450317383,100.22000122070312,191.89999389648438,134.55999755859375,29.149999618530273,153.35000610351562,159.75,150.35000610351562,345.67999267578125,72.95999908447266,44.4900016784668,149.64999389648438,13.75,449.1300048828125,130.8000030517578,286.6300048828125,51.46666717529297,100.72000122070312,50520200,48450200,49477200,4351700,5486800,17262400,20363900,5148800,4912000,4625300,11115400,52680200,4731500,131569600,10135200,18051300
2023-07-18,192.7065887451172,132.8300018310547,29.812593460083008,147.589599609375,154.23171997070312,149.8899383544922,356.69964599609375,69.88029479980469,43.47184753417969,145.5401611328125,12.822861671447754,447.9247131347656,126.55360412597656,293.3399963378906,50.8013801574707,97.4871826171875,193.72999572753906,132.8300018310547,30.700000762939453,153.75,159.05999755859375,153.66000366210938,359.489990234375,72.05000305175781,44.97999954223633,149.27000427246094,13.600000381469727,454.19000244140625,130.80999755859375,293.3399963378906,51.52333450317383,100.91999816894531,194.3300018310547,133.86000061035156,30.860000610351562,156.07000732421875,160.88999938964844,154.39999389648438,366.7799987792969,73.08000183105469,45.72999954223633,150.47999572753906,13.720000267028809,454.8599853515625,131.97000122070312,295.260009765625,51.88666534423828,102.19999694824219,192.4199981689453,131.35000610351562,29.920000076293945,152.3699951171875,158.19000244140625,152.82000732421875,342.1700134277344,71.30000305175781,44.75,148.3800048828125,13.569999694824219,450.04998779296875,129.0399932861328,286.010009765625,51.28666687011719,100.33999633789062,193.35000610351562,132.7100067138672,30.0,152.6699981689453,159.07000732421875,153.3800048828125,345.8299865722656,72.7699966430664,45.0,148.63999938964844,13.710000038146973,450.5,130.35000610351562,290.1499938964844,51.55666732788086,100.91999816894531,48353800,54969100,98253800,6798700,6332500,13491700,64872700,7239500,6037400,5355200,15654100,80744400,3786400,112434700,13437300,24617800
2023-07-19,194.06935119628906,135.36000061035156,30.61859893798828,148.491943359375,153.92141723632812,150.4654541015625,352.3238830566406,69.92877960205078,43.66514205932617,146.53466796875,12.794574737548828,448.9207763671875,128.38209533691406,291.260009765625,50.817813873291016,98.16338348388672,195.10000610351562,135.36000061035156,31.530000686645508,154.69000244140625,158.74000549316406,154.25,355.0799865722656,72.0999984741211,45.18000030517578,150.2899932861328,13.569999694824219,455.20001220703125,132.6999969482422,291.260009765625,51.540000915527344,101.62000274658203,198.22999572753906,135.99000549316406,31.700000762939453,155.77999877929688,160.41000366210938,155.2100067138672,362.4599914550781,72.93000030517578,45.310001373291016,150.82000732421875,13.59000015258789,456.42999267578125,132.92999267578125,299.2900085449219,51.733333587646484,102.4000015258789,192.64999389648438,132.52999877929688,30.690000534057617,153.27999877929688,157.3300018310547,152.22000122070312,352.44000244140625,72.05000305175781,44.70000076293945,148.86000061035156,13.529999732971191,454.1099853515625,130.8800048828125,289.5199890136719,51.25,100.80000305175781,193.10000610351562,133.38999938964844,30.889999389648438,153.8300018310547,157.91000366210938,152.75,361.75,72.36000061035156,44.70000076293945,149.5500030517578,13.569999694824219,455.010009765625,131.5,296.0400085449219,51.599998474121094,101.05000305175781,80507300,54531000,70619800,5653100,7522600,12510000,39732900,7464800,6246200,6203600,14150900,65891700,3229200,142355400,12372900,15556500
2023-07-20,192.10975646972656,129.9600067138672,30.77397346496582,150.1334228515625,163.26881408691406,152.31883239746094,344.1776123046875,71.86854553222656,41.026676177978516,147.7228546142578,12.879432678222656,445.9423828125,130.25897216796875,262.8999938964844,51.75778579711914,99.89249420166016,193.1300048828125,129.9600067138672,31.690000534057617,156.39999389648438,168.3800048828125,156.14999389648438,346.8699951171875,74.0999984741211,42.45000076293945,150.55999755859375,13.65999984741211,452.17999267578125,134.63999938964844,262.8999938964844,52.49333190917969,103.41000366210938,196.47000122070312,134.7899932861328,31.799999237060547,157.19000244140625,169.13999938964844,156.58999633789062,357.9700012207031,74.12999725341797,44.099998474121094,150.75,13.6899995803833,455.1000061035156,135.2899932861328,280.92999267578125,52.516666412353516,103.66000366210938,192.5,129.3300018310547,31.260000228881836,155.7100067138672,161.3000030517578,154.41000366210938,345.3699951171875,71.6500015258789,42.45000076293945,148.13999938964844,13.569999694824219,451.44000244140625,132.47999572753906,261.20001220703125,51.633331298828125,102.36000061035156,195.08999633789062,134.07000732421875,31.329999923706055,156.16000366210938,161.94000244140625,154.52999877929688,353.57000732421875,72.0999984741211,43.41999816894531,149.5500030517578,13.600000381469727,454.1700134277344,133.1300048828125,279.55999755859375,51.643333435058594,102.54000091552734,59581200,59820600,42128800,5866600,21892900,9935900,33778400,9221600,12791600,6445400,15511100,70591600,4174700,175158300,14987700,15740200
2023-07-21,190.92604064941406,130.0,31.055591583251953,152.33169555664062,165.0238800048828,151.14828491210938,341.1016845703125,73.61434936523438,41.76119613647461,150.04820251464844,12.888860702514648,445.9423828125,129.7172088623047,260.0199890136719,52.0503044128418,100.35616302490234,191.94000244140625,130.0,31.979999542236328,158.69000244140625,170.19000244140625,154.9499969482422,343.7699890136719,75.9000015258789,43.209999084472656,152.92999267578125,13.670000076293945,452.17999267578125,134.0800018310547,260.0199890136719,52.790000915527344,103.88999938964844,194.97000122070312,131.3699951171875,32.11000061035156,158.8300018310547,170.82000732421875,156.13999938964844,350.29998779296875,76.2699966430664,43.369998931884766,153.6699981689453,13.670000076293945,454.1700134277344,136.36000061035156,268.0,52.926666259765625,104.37999725341797,191.22999572753906,128.4199981689453,31.420000076293945,157.05999755859375,168.17999267578125,154.69000244140625,339.8299865722656,74.30000305175781,42.04999923706055,150.6999969482422,13.609999656677246,452.1700134277344,133.60000610351562,255.8000030517578,52.47999954223633,103.26000213623047,194.10000610351562,131.33999633789062,31.8700008392334,157.52999877929688,168.17999267578125,155.8000030517578,349.1499938964844,74.41999816894531,42.150001525878906,151.14999389648438,13.619999885559082,453.9599914550781,135.1300048828125,268.0,52.633331298828125,104.16000366210938,71917800,133265000,70813600,8753500,12076500,10633100,69368900,11877200,6340100,9938100,12225000,71245400,4030700,161050100,16960500,17099600
2023-07-24,191.7317657470703,128.8000030517578,31.70622444152832,155.33627319335938,165.8868408203125,154.12344360351562,342.4312438964844,73.22638702392578,41.7805290222168,150.52894592285156,12.841717720031738,447.9345703125,131.00393676757812,269.05999755859375,52.355953216552734,101.93071746826172,192.75,128.8000030517578,32.650001525878906,161.82000732421875,171.0800018310547,158.0,345.1099853515625,75.5,43.22999954223633,153.4199981689453,13.619999885559082,454.20001220703125,135.41000366210938,269.05999755859375,53.099998474121094,105.5199966430664,194.91000366210938,131.66000366210938,32.849998474121094,164.0399932861328,173.82000732421875,158.7899932861328,346.9200134277344,76.66999816894531,43.38999938964844,153.9499969482422,13.65999984741211,455.0400085449219,135.60000610351562,269.8500061035156,53.15999984741211,106.16000366210938,192.25,128.35000610351562,31.979999542236328,160.00999450683594,170.99000549316406,154.72999572753906,342.30999755859375,75.37000274658203,42.54999923706055,152.3000030517578,13.59000015258789,452.29998779296875,133.8300018310547,254.1199951171875,52.52000045776367,103.95999908447266,193.41000366210938,130.30999755859375,32.0,160.47000122070312,171.5,154.97000122070312,345.8500061035156,75.87999725341797,43.099998474121094,152.83999633789062,13.630000114440918,453.3699951171875,134.32000732421875,255.85000610351562,52.81666564941406,104.36000061035156,45377800,45591100,64548600,9722100,15155400,14381400,26678100,8609700,4635000,5549500,12817500,54023400,2622600,136508500,12529800,15090900
2023-07-25,192.59715270996094,129.1300048828125,31.220680236816406,156.04661560058594,167.15708923339844,152.972412109375,348.2557067871094,73.16819763183594,42.14778518676758,150.88217163085938,12.804003715515137,449.1574401855469,129.25283813476562,265.2799987792969,52.313232421875,102.08527374267578,193.6199951171875,129.1300048828125,32.150001525878906,162.55999755859375,172.38999938964844,156.82000732421875,350.9800109863281,75.44000244140625,43.61000061035156,153.77999877929688,13.579999923706055,455.44000244140625,133.60000610351562,265.2799987792969,53.05666732788086,105.68000030517578,194.44000244140625,129.5800018310547,32.790000915527344,163.50999450683594,172.67999267578125,157.72000122070312,351.8900146484375,75.94000244140625,43.959999084472656,153.86000061035156,13.630000114440918,456.739990234375,135.8300018310547,272.8999938964844,53.503334045410156,106.08999633789062,192.9199981689453,128.52999877929688,32.06999969482422,160.66000366210938,169.75,155.9600067138672,345.07000732421875,74.62000274658203,43.04999923706055,152.4499969482422,13.539999961853027,453.8699951171875,133.33999633789062,265.0,52.7599983215332,104.54000091552734,193.3300018310547,129.30999755859375,32.7599983215332,161.91000366210938,170.4499969482422,157.3000030517578,347.1099853515625,75.76000213623047,43.22999954223633,153.47999572753906,13.630000114440918,453.9200134277344,135.08999633789062,272.3800048828125,53.48666763305664,105.05999755859375,37283200,39236700,51208800,6767600,13790100,9944700,41637700,8847800,6412000,5883800,19390800,55191200,3849400,112757300,15553800,14116100
2023-07-26,193.47250366210938,128.14999389648438,31.473159790039062,154.87548828125,167.47705078125,153.8893280029297,335.1482238769531,72.13042449951172,41.99314880371094,151.03916931152344,12.804003715515137,449.22650146484375,130.09449768066406,264.3500061035156,52.50056838989258,101.51534271240234,194.5,128.14999389648438,32.40999984741211,161.33999633789062,172.72000122070312,157.75999450683594,337.7699890136719,74.37000274658203,43.45000076293945,153.94000244140625,13.579999923706055,455.510009765625,134.47000122070312,264.3500061035156,53.246665954589844,105.08999633789062,195.63999938964844,129.0800018310547,32.540000915527344,162.08999633789062,173.85000610351562,158.25,344.6700134277344,76.19000244140625,43.79999923706055,154.83999633789062,13.649999618530273,456.989990234375,135.5399932861328,268.0400085449219,53.563331604003906,105.72000122070312,193.32000732421875,126.11000061035156,32.150001525878906,160.5500030517578,171.39999389648438,156.27999877929688,333.1099853515625,73.87999725341797,42.869998931884766,152.88999938964844,13.529999732971191,453.3800048828125,132.4600067138672,261.75,52.97999954223633,104.63999938964844,193.6699981689453,126.51000213623047,32.2400016784668,160.8800048828125,172.0,156.7100067138672,341.44000244140625,74.88999938964844,43.27000045776367,153.1199951171875,13.609999656677246,454.4700012207031,132.75999450683594,263.25,53.08000183105469,105.11000061035156,47471900,53910100,41814600,6056400,14288200,8728600,58383700,7244600,6319100,7013800,15587600,71052900,5180100,95856200,15094200,15159600
2023-07-27,192.19927978515625,128.25,31.02646255493164,153.26280212402344,168.41761779785156,152.19203186035156,328.1529541015625,71.06353759765625,40.69807815551758,149.24365234375,12.888860702514648,446.2481689453125,130.12353515625,255.7100067138672,52.30994415283203,101.83411407470703,193.22000122070312,128.25,31.950000762939453,159.66000366210938,173.69000244140625,156.02000427246094,330.7200012207031,73.2699966430664,42.11000061035156,152.11000061035156,13.670000076293945,452.489990234375,134.5,255.7100067138672,53.0533332824707,105.41999816894531,197.1999969482422,132.6300048828125,32.7400016784668,162.47000122070312,174.2899932861328,158.77999877929688,341.3299865722656,74.88999938964844,42.880001068115234,154.60000610351562,13.710000038146973,459.44000244140625,138.27999877929688,269.1300048828125,53.54666519165039,106.98999786376953,192.5500030517578,127.79000091552734,31.81999969482422,159.22000122070312,172.0399932861328,155.5500030517578,329.04998779296875,73.19000244140625,42.099998474121094,151.9199981689453,13.470000267028809,451.54998779296875,134.5,255.3000030517578,53.043331146240234,104.73999786376953,196.02000427246094,131.0,32.43000030517578,162.08999633789062,172.17999267578125,157.77000427246094,340.4800109863281,73.94000244140625,42.7599983215332,154.16000366210938,13.479999542236328,459.0199890136719,135.3300018310547,268.30999755859375,53.36000061035156,106.0,47460200,52610700,45529500,6470100,12446400,10778400,39635300,10185400,6877600,7191600,18262200,92194400,5538800,103697300,13400400,17677900
2023-07-28,194.7954864501953,132.2100067138672,30.9779052734375,152.5044708251953,169.18362426757812,153.06019592285156,335.7435607910156,70.65618133544922,40.997684478759766,153.46261596679688,12.775718688964844,450.6170349121094,130.60726928710938,266.44000244140625,52.556434631347656,100.61698913574219,195.8300018310547,132.2100067138672,31.899999618530273,158.8699951171875,174.47999572753906,156.91000366210938,338.3699951171875,72.8499984741211,42.41999816894531,156.41000366210938,13.550000190734863,456.9200134277344,135.0,266.44000244140625,53.3033332824707,104.16000366210938,196.6300048828125,133.00999450683594,32.15999984741211,159.0,175.36000061035156,157.60000610351562,340.010009765625,74.37999725341797,42.65999984741211,157.47999572753906,13.609999656677246,457.7799987792969,136.74000549316406,267.25,53.64666748046875,105.16000366210938,194.13999938964844,129.3300018310547,31.709999084472656,156.50999450683594,173.22999572753906,156.44000244140625,333.1700134277344,72.4800033569336,42.0099983215332,154.60000610351562,13.520000457763672,452.489990234375,134.80999755859375,258.2300109863281,53.0966682434082,102.31999969482422,194.6699981689453,129.69000244140625,32.150001525878906,158.41000366210938,174.0,157.27999877929688,333.6700134277344,73.75,42.5099983215332,154.66000366210938,13.579999923706055,455.8800048828125,135.85000610351562,259.8599853515625,53.0966682434082,105.11000061035156,48291400,46317400,33296500,6542300,14138800,9103800,28484900,6230700,5194800,9397300,19382200,80011800,2957500,111446000,11020200,17566400
2023-07-31,195.41220092773438,133.67999267578125,31.075014114379883,157.1025390625,162.44459533691406,154.0844268798828,333.3126220703125,71.09264373779297,41.480918884277344,153.3546905517578,12.756860733032227,451.4750061035156,132.0294189453125,267.42999267578125,52.540008544921875,103.59221649169922,196.4499969482422,133.67999267578125,32.0,163.66000366210938,167.52999877929688,157.9600067138672,335.9200134277344,73.30000305175781,42.91999816894531,156.3000030517578,13.529999732971191,457.7900085449219,136.47000122070312,267.42999267578125,53.28666687011719,107.23999786376953,196.49000549316406,133.8699951171875,32.25,163.97999572753906,170.22000122070312,159.3800048828125,337.70001220703125,74.47000122070312,43.470001220703125,157.67999267578125,13.579999923706055,458.1600036621094,136.88999938964844,269.0799865722656,53.54666519165039,107.86000061035156,195.25999450683594,132.3800048828125,31.780000686645508,160.6199951171875,166.7100067138672,157.14999389648438,333.3599853515625,73.04000091552734,42.380001068115234,155.05999755859375,13.520000457763672,456.04998779296875,135.25999450683594,263.7799987792969,52.970001220703125,105.19000244140625,196.05999755859375,133.1999969482422,31.899999618530273,161.1300048828125,169.69000244140625,157.17999267578125,336.9200134277344,73.4000015258789,42.5,156.39999389648438,13.529999732971191,457.4100036621094,135.25999450683594,267.4800109863281,53.31999969482422,105.19000244140625,38824100,41901500,29093400,13056300,22632700,8892700,25446000,10876400,7764300,7955200,11405400,62040400,6055300,84582200,13033200,24197000
2023-08-01,194.57666015625,131.69000244140625,30.70599937438965,155.7970428466797,163.76332092285156,153.3235626220703,333.7293395996094,69.99666595458984,40.311492919921875,153.30563354492188,12.785147666931152,450.18310546875,128.66265869140625,261.07000732421875,52.29351043701172,102.99330139160156,195.61000061035156,131.69000244140625,31.6200008392334,162.3000030517578,168.88999938964844,157.17999267578125,336.3399963378906,72.16999816894531,41.709999084472656,156.25,13.5600004196167,456.4800109863281,132.99000549316406,261.07000732421875,53.03666687011719,106.62000274658203,196.72999572753906,133.69000244140625,31.940000534057617,163.63999938964844,169.08999633789062,158.0,338.5400085449219,73.80999755859375,42.22999954223633,157.1699981689453,13.600000381469727,457.25,136.5399932861328,266.4700012207031,53.483333587646484,107.31999969482422,195.27999877929688,131.6199951171875,31.420000076293945,160.5500030517578,166.05999755859375,156.14999389648438,333.70001220703125,72.08999633789062,41.70000076293945,155.8699951171875,13.550000190734863,455.489990234375,132.9499969482422,260.25,52.98666763305664,105.52999877929688,196.24000549316406,133.5500030517578,31.84000015258789,163.63999938964844,166.3699951171875,157.42999267578125,335.19000244140625,73.31999969482422,42.22999954223633,155.8800048828125,13.579999923706055,456.2699890136719,136.3300018310547,266.260009765625,53.31666564941406,106.94999694824219,35175100,42098500,32712000,7531400,15810300,6853900,18311900,6723400,5480600,5718800,16694500,55291500,4060700,83166000,11782500,14177400
2023-08-02,191.5626678466797,128.2100067138672,30.28843116760254,153.32998657226562,164.7523651123047,151.58724975585938,324.9579772949219,69.7445068359375,39.296695709228516,153.63922119140625,12.964288711547852,443.92071533203125,129.1947479248047,254.11000061035156,52.32965850830078,101.70854949951172,192.5800018310547,128.2100067138672,31.190000534057617,159.72999572753906,169.91000366210938,155.39999389648438,327.5,71.91000366210938,40.65999984741211,156.58999633789062,13.75,450.1300048828125,133.5399932861328,254.11000061035156,53.073333740234375,105.29000091552734,195.17999267578125,130.22999572753906,31.280000686645508,161.22000122070312,171.24000549316406,155.69000244140625,333.6300048828125,72.3499984741211,41.540000915527344,157.72999572753906,13.789999961853027,453.5199890136719,134.08999633789062,259.5199890136719,53.47666549682617,106.37999725341797,191.85000610351562,126.81999969482422,30.780000686645508,158.05999755859375,168.85000610351562,153.94000244140625,326.3599853515625,71.45999908447266,40.470001220703125,155.97000122070312,13.65999984741211,449.3500061035156,131.82000732421875,250.49000549316406,52.84333419799805,104.56999969482422,195.0399932861328,130.14999389648438,31.15999984741211,161.1699981689453,168.85000610351562,155.55999755859375,333.6300048828125,71.51000213623047,41.5,155.97000122070312,13.670000076293945,453.25,132.1999969482422,255.57000732421875,52.84333419799805,106.26000213623047,50389300,51027600,38855100,7067100,14595600,8299400,27761300,6589600,8769900,5636000,24094800,93933400,3562700,101752900,12660000,13484100
2023-08-03,190.1601104736328,128.91000366210938,30.5020694732666,153.27239990234375,165.460205078125,152.5139617919922,324.1244812011719,67.98900604248047,39.084068298339844,154.04148864746094,13.011432647705078,442.64849853515625,128.41111755371094,259.32000732421875,52.34280776977539,103.47630310058594,191.1699981689453,128.91000366210938,31.40999984741211,159.6699981689453,170.63999938964844,156.35000610351562,326.6600036621094,70.0999984741211,40.439998626708984,157.0,13.800000190734863,448.8399963378906,132.72999572753906,259.32000732421875,53.086666107177734,107.12000274658203,192.3699951171875,129.83999633789062,31.549999237060547,161.6999969482422,171.32000732421875,156.9199981689453,329.8800048828125,71.5,40.91999816894531,157.6999969482422,13.859999656677246,450.7900085449219,134.0399932861328,260.489990234375,53.16666793823242,107.87999725341797,190.69000244140625,126.41000366210938,30.8799991607666,158.85000610351562,169.6699981689453,154.35000610351562,325.95001220703125,70.05999755859375,40.20000076293945,156.2100067138672,13.75,447.3699951171875,132.60000610351562,252.0,52.836666107177734,105.30000305175781,191.57000732421875,127.4800033569336,30.940000534057617,159.91000366210938,169.9499969482422,155.0,326.0,71.19999694824219,40.65999984741211,156.75999450683594,13.829999923706055,448.0400085449219,133.22999572753906,252.0399932861328,53.00666809082031,105.88999938964844,61235200,88585200,27933400,6680700,17424800,6084000,18253700,9075100,7884500,5792700,22585900,64276100,3723100,97569100,13202700,16280400
